text,label,id_reply
 Charlie Sheen is a legend,2,201010101021010
 Dont be a pussy ,1,201010101021010
 Ungrateful bitches ,1,201010101021010
 How bitches look wen they hear their song in da club,1,201010101021010
Lauderdale   thats where the hoes at,1,201010101021010
 Call her st thing in da AM Let her know dat pussy on yo mind,1,201010101021010
 Lmao bitches hate u but still follow u,1,201010101021010
 Niggas dat dont get no pussy are usually the ones thirstin these big or ugly bitches givin them more confidence then the,1,201010101021010
 Sum of u bitches too old for braces,1,201010101021010
 All a nigga need is money                Fuck a bitch,1,201010101021010
 no hoes,1,201010101021010
 Cant trust none of these bitches DONT trust none of these hoes ,1,201010101021010
 Study these birds closely See if you can spot the female It can be done Even with limited bird watching skills ,2,201010101021010
 Getting over a painful eerience is like crossing the monkey bars You have to let go at some point in order to move forward,2,201010101021010
 This is what the niggers dont like,1,201010101021010
 Soulja boy bitch so Aggravating all that nagging amp shit  I hope Ion sound like her ,1,201010101021010
 I could if I tried but my money feels better then any pussy Ive ever had,1,201010101021010
 Just days until Yankees pitchers and catchers report,2,201010101021010
 Dont be a pussy grab the booty Love the booty Appreciate the booty,1,201010101021010
 this cunt is still talking Holy fuck can you just get breast cancer already,1,201010101021010
 Just this one eye can take your bitch,1,201010101021010
 I want some popcorn hoes bol,1,201010101021010
 this faggot is a lil attention whore fuck him,1,201010101021010
 I seen what you look like not impresseddont talk shit you dirt looking bitch,1,201010101021010
 when i drink some beurs kid  plus ur a faggot anyways,1,201010101021010
 abel is a yrs old beaner working home depot and he didnt want to hang out with you  major L,2,201010101021010
 chava needs to stay in his lane and keep sending gyro to hell you dont want it with the big boys you dirt infest ass beaner,0,201010101021010
 if i dont get drafted for the squad we gonna have some problems drop the faggot jesus,0,201010101021010
 kill this beaner,0,201010101021010
 If this was high school ER body catch As hoe lmao ,1,201010101021010
  Wake up in the morning give me head bitch ,1,201010101021010
 Fuck dat bitch,1,201010101021010
 I like blowing loud wit bad bitches ,1,201010101021010
 It aint no hoe in my blood ,1,201010101021010
 Roll up lets get high lets get high bitch,1,201010101021010
 Been popping all my life whats fame me bitches been stalking all my life bitches aint a thang me,1,201010101021010
 This bitch needs to be ray riced,1,201010101021010
 Yall hoes would never get under my skin ,1,201010101021010
 Bad bitch her attitude nasty  Ooh ooh thats my song hoe  loveoohyie ,1,201010101021010
 bruh said Black girls pussy taste like attitudes and arguments LOL,1,201010101021010
 I just wanna be skinny amp fit SIKE Thick bitches got it going on,1,201010101021010
 Shut your bitch ass up You got something to say about me mention me Peezy eyed bit,1,201010101021010
 Chicken Fries Shake Perfection,2,201010101021010
 you hang out with a hoe you gonna turn into a hoe,1,201010101021010
 Your pussy looks like it died six months ago,1,201010101021010
 A photographer hid in a trash can to get these adorable engagement photos,2,201010101021010
 Ross is tha biggest bitch,1,201010101021010
 I have no sympathy for people who bitch about situations they get themselves into,1,201010101021010
 Mom What happened to  insert old friend name You used to be close Me Fuck that bitch,1,201010101021010
 karmas a bitch dont dish what you cant take ,1,201010101021010
 And if you aint a hoe GET UP OUT MY TRAPHOUSEEEE,1,201010101021010
 Great DaQuan got her pregnant and now Im gonna have a nigger grandbaby,1,201010101021010
 bitch ass nigga square up ,1,201010101021010
 rts and hell spark this hoe in here,1,201010101021010
 gotta keep these hoes on point,1,201010101021010
 iphone is trash watch me glo up,2,201010101021010
 she paid 5 to hold the monkey and look what he did  this monkey real af,2,201010101021010
 she taught these hoes how to pose,1,201010101021010
 taking out the trash at night,2,201010101021010
 when u deep in the pussy,1,201010101021010
 who else hated this bitch nigga ,0,201010101021010
 because he was a cunt Brandon Dont be a cunt,1,201010101021010
 Breathe easy Twinkies due back on shelves by summer,2,201010101021010
 Me Yeah I think Ill get off early tonight and get a good nights rest 00am Not tonight bitch not tonight,1,201010101021010
 Reports say female victim was shot while waiting for an Oreo McFlurry,2,201010101021010
 Man I was trying to eat   Nigga you said it was bitches out here I showed up for nothin ,0,201010101021010
  Money cant buy you love so I dont pay for no pussy,1,201010101021010
 Who tweeting with last night pussyass or dick on they breath this morning,1,201010101021010
 theyre afraid of being a bitch in person,1,201010101021010
 Not every nigga is pressed for pussyspecially yours,1,201010101021010
 You hoes aint leaving a aint shit nigga bc hes YO aint shit nigga n you dont want the other hoe to win,1,201010101021010
 I dont wanna be a hoe ,1,201010101021010
 Because humans arent delicious ho   Smarter than dogs AND your yearold child So why EAT them ,2,201010101021010
  I need me a bitch that can dance  lmfao this is ode,1,201010101021010
 And I probably fucked yo bitch homie,1,201010101021010
 Its a girl out there who let Russ pay her for her pussy and never has to see him again meanwhile I read this nigga tweet,1,201010101021010
  I think im high naaa or she maddd at her toe im diein  i can hear her naa  Damn dawg ol bitch ass toe ,1,201010101021010
   my bad bitch im logged in on everybody shithell yeaa me too seen tiff just tweet f,1,201010101021010
  wussup bitchcooling hoe,1,201010101021010
  wussup bitchnun finna take it in,1,201010101021010
  stupid ass toe dog dam bitch you mad at your toe  dumb hoe yo toe aint wanna be stomped ,1,201010101021010
 ohh bitch you might pass lol,1,201010101021010
 hey hoe,1,201010101021010
 yasss bitch you did it,1,201010101021010
 The beat tho bitch im trying bone,1,201010101021010
 Fuck a title bitch throw that ass back YE YE,1,201010101021010
 YOU might not but the reaction was the same everyone said that brand was trash yet all his sh,1,201010101021010
 naw no bs thoif u under lets say and u got like bodiesu def a hoe lol theres no debating that,1,201010101021010
 You a hoe if your cellphone bill more than 100 a month,1,201010101021010
 im a bitch but a sweetheart u feel me,1,201010101021010
 I feel like Tim Ross is a nigger,0,201010101021010
 Bruh these hoes psychic now,1,201010101021010
 The commandments of being a hoe,1,201010101021010
 How you put ya hoes before ya girlfriend  ,1,201010101021010
Niggas will cheat and not even know that bitch name That shit aint cheating,1,201010101021010
Sorority girls the absolute worst bitches,1,201010101021010
 Bust dat pussy wide OPEN,1,201010101021010
 I tell a bitch dont  my shit unless u suckinfuckin,1,201010101021010
 these bitches love wyandanch niggas i tell you  i always see yall ot bitches out here wit them  but keep frontin for t,1,201010101021010
 Dont tell a girl youll never eat pussy cus you just lost That means all you do is have sex and you boring,1,201010101021010
 ching chong,0,201010101021010
 I be like wassup bitch         huh nothing thats what I thought hoe   lt ,1,201010101021010
 hell yea ill rep your shirt to fam lol TeamDonny in this hoe ,1,201010101021010
 If you fucked in car before you gotta know you a hoe ,1,201010101021010
  I know It was that dana whore If I get rid of them rn will you donate one to me that bitch ,1,201010101021010
 bitches is stupid  they get cheated on BY THEY MAN and wanna go fight the girl  NO BITCH leave that nigga and move on ,1,201010101021010
 ooh yea  Getting all hoes,1,201010101021010
 you lil stupid lil bitch she aint fuckin with you bug Sean voice,1,201010101021010
 Call a girl a bitch and shell get offended but if u put bad in front shell swear shes a queen,1,201010101021010
 Dumb bitch lol,1,201010101021010
 Element number is Bromine and it comes before number Ho Holmium Therefore its Bros before hoes,1,201010101021010
 Flirting with bitches on a Twitter like,1,201010101021010
 Freeze bitch Im gonna steal your heart,1,201010101021010
 How to get unlimited pussy in high school,1,201010101021010
 If these drop a song together bitches will never run out of quotes,1,201010101021010
 If youre not a little bitch,1,201010101021010
 Its bros before hoes not bros before your girlfriend If you find a good girl she needs to be put above everything T,1,201010101021010
 Kissing a girl you you actually really like feels better than fucking a sloppy hoe,1,201010101021010
 Life is a bitch and harsh enough Guys need a girl that will make them feel better and help relieve some of the stress ,1,201010101021010
 List of bitches who want my dick,1,201010101021010
 Marilyn Monroe was the biggest hoe of all time bitches worship her like she got a Nobel Prize and all she did was fuc,1,201010101021010
 No bitch ass chick flick will ever be as sad as this movie,1,201010101021010
 Sex on st date dont mean you a hoe waiting days wont make you a wife cute pics dont mean you happy amp having a tit,1,201010101021010
 Texting bitches at 12 to make their dreams come true,1,201010101021010
 We all know a hoe like this,1,201010101021010
 When bitches talk about their boyfriend 7,1,201010101021010
 When the fakest bitch you know tweets about being real,1,201010101021010
 When you marry a hoe and only realize it years later,1,201010101021010
 When you realize bae is a hoe,1,201010101021010
 Youre a pussy,1,201010101021010
 He said  like u got the money to do that  dont forget Im not yo ex bitch I aint broke ,1,201010101021010
 I love my BFFL she dont even smoke but for my bday bitch gone b turntttt fa me ,1,201010101021010
 Some bitches turned on me with bitched that once turned on them ,1,201010101021010
 Wanna know if a bitch hygiene up to par Wipe behind that bitch ear and put it to her nose If she flinchyou got ya,1,201010101021010
 If all you gunna do is bitch then take ya ass home,1,201010101021010
 Pink nipples are cute but some be looking nasty than a bitch ,1,201010101021010
 Lightup Sketchers Definition kick your feet together and watch the bitches flock Sentence blinding bitches when yo,1,201010101021010
 Candy Corn amp Peeps Are Hoe Candy   Candy Corn Trash super trash,1,201010101021010
 Top Cartoon bitches id fuck  Shego  Dexters mom  Lola bunny  Jessica rabbit  Timmy turners mom,1,201010101021010
 Beyonc seems like a bitch,1,201010101021010
 Chad you got all the hoes Why are you texting me instead of your hoes,1,201010101021010
 After a hoe gave you head and say Its my turn,1,201010101021010
 lol they turn down to early bunch a pussies,1,201010101021010
 Suicide Girl Hopeful how about getting a job hopeful or going to school hopeful you silly bitches,1,201010101021010
  Its a bunch of penis on my timeline literally  u want me dm u my pussy lol,1,201010101021010
 Early bird catches the worm people,2,201010101021010
You prolly ate ur dadhe hates you  Ok dad  These bitches is really my sons tho Lmaoooooo,1,201010101021010
 Make my way right to the trash can with these   New Season New Shoes http,2,201010101021010
 Bitches be in internet relationships tho Like yous a lonely hoe,1,201010101021010
 These bitches lonely  Females in Michigan are like those seagulls from Finding Nemo when it comes to d,1,201010101021010
 Gator needs his GAT punk ass bitch,1,201010101021010
 My wifes doing some sort of bootscootin while singing a little less talk and a lot more actionwhere was this ho,2,201010101021010
  hoe ass nigga Hoe Ass Nigga x2,1,201010101021010
 Niggas be mentally dating females they never met before You on instagram double tapn that ho too much mane,1,201010101021010
  Frfr come party wimmie Im leavin this shithole til summfest Im leavin dis hoe before that,1,201010101021010
 When a bitch got you fucked up but you devoted your life to the Lord so you gotta stand there like you aint mad ,1,201010101021010
 Dudes taking selfies aint cute  ya pussies,1,201010101021010
 My bitch wanna post a thirst trap ima just not pay the water bill that month We all gon be thirsty,1,201010101021010
 Niggas be like I get times the pussy you get jokes on you fam times is zero,1,201010101021010
 Trippin over a rock gtgt trippin over a bitch,1,201010101021010
 bitches love coming out in public naked  Dont do this   ,1,201010101021010
 i hate when bitches be like deeper deeper bitch what u thought i had some spare dick in my back pocket i was saving,1,201010101021010
 Chocolate pussy   Favorite candy,1,201010101021010
 Well damn  Make her a single mother   What if you finally get the pussy amp its garbage,1,201010101021010
 Yall hoes dont cook on sundays no more huh,1,201010101021010
 I rather see wifey happy then see a hoe naked common sense niggas treat hoes Better then the one that loves them and been the,1,201010101021010
 These niggas in gangs jus be tryna fit in or jus be tryna get somebody to ride fa em or wit most of u niggas bitches,1,201010101021010
 If this bitch dont just go through the freaking packet ,1,201010101021010
 it means youre a faggot lol,0,201010101021010
 Chris brown a bitch because everyone talks about his relationship Why come at two females Charlemagne be saying the sam,1,201010101021010
 I need some hoes man real shit,1,201010101021010
 Every super hero a bitch except iron man Peter Parker the biggest hoe loser ass nigga no bitches no cribs no whips,1,201010101021010
  Go talk to all your other hoes,1,201010101021010
 I forgot ONE letter guys I promise Im not an illiterate hillbilly ,1,201010101021010
 Dat bitch Katy Perry Can Suck Skin Off Of my Dick,0,201010101021010
 Finna fly me a Thot out here Get back on My make bitches Fly like Peter Pan shit,1,201010101021010
 If my bitch fuckin she jus a thot I mean Im tryna take shit to a next level here,1,201010101021010
 Shannon said U hoes cant be wit The GLO,1,201010101021010
 That pussy Aint yours broski Its jus your turn,1,201010101021010
 You niggaz get so emotionaaaal You remind me of my bitch,1,201010101021010
 An Ugly bitch whos loud af,1,201010101021010
 wellall i can say is that i fucked hoes and made money,1,201010101021010
 Part of my cousin Dannys Yankee Swap Pretty hilarious Very clever And very Danny,2,201010101021010
 I cant be in my twenties stressing over a bitch who playin games Im straight lol,1,201010101021010
 A nice roundup of voices in relations ChinaAfrica Trade The Oriental Allure ,2,201010101021010
  well he is at Genos So he is the ultimate faggot got to show this queer how to eat ,0,201010101021010
 As a kid I listened to Nas He showed me a new perspective coming from the ghetto like me Same with Pimp C ,2,201010101021010
 i love when celeb nudes leak and all the girls with trash bodies try and critique them,1,201010101021010
 Fuck up you swole fag,1,201010101021010
 If I can take your bitch was she ever really yours,1,201010101021010
 Its Halloween everyday for dykes,1,201010101021010
 You gotta fuck ugly bitches from towns over that youll never see again so you can work the kinks out of your sex ga,1,201010101021010
 Udonis talking some big trash to Lance LeBron holds him back,2,201010101021010
 If my man aint appreciating me this pussy DEFINITELY IS gonna end up in another nigga mouth You can quote me,1,201010101021010
 To call Martin baker an Uncle Tom and uppity because hes not siding with the majority pure ignorance,2,201010101021010
 Great weather to hit up the slopes this weekend amp open Saturday ht,2,201010101021010
 Lmaoo   That bitch called on Thor for some strength   Wait ,1,201010101021010
 I think this Steubenville rape trial is some bullshit That rollen bitch wanted the dick lls and got mad when she w ,1,201010101021010
 When I say faggot it just means someone who is fucking weak,1,201010101021010
 Lmaooo hoes so childish ,1,201010101021010
 sometimes I wanna upper cut this bitch but I dont know if shes special ed or not,0,201010101021010
 If youre fucking your sons barber and you still gotta pay for the cutya pussy is wack ,1,201010101021010
 cant no bitch make me mad over a nigga i already had,1,201010101021010
    Damn it      Once or twice is cool but damn bitch ,1,201010101021010
 A boyfriend and girlfriend suppose to laugh at these hoes together A guy should never have these hoes laughing at his ,1,201010101021010
 Eat her pussy when she mad sad stressed mad at you or whatever shit just lay her down and eat her pussy up ,1,201010101021010
 Those NBA All Star Jerseys look retardedThey look like the combo of a NFL jersey amp a FUBU jersey,1,201010101021010
   If I text You up that means is it safe for me to come and eat the pussy until I reach cream fillinggt ,1,201010101021010
 Lmaoo   Thats a legal tackle faggot   Seriously,0,201010101021010
 shut up bitch,1,201010101021010
 In AngloSan calendars November is considered the first day of winter  Winters Day http,2,201010101021010
 Bet her pussy smell like dried up oysters,1,201010101021010
 I bet this hoe pussy juices look like spoiled chocolate milk ,1,201010101021010
 bitches in the lobby its plenty bitches in the lobby,1,201010101021010
 Perfect visionMe my niggs mas hoes mas clicquot mas dom p mas moet my type of party blasting out a Cali condo,1,201010101021010
 bunch of rappers boutta flood the internets w trash remixes,2,201010101021010
 drop that pussy bitchhhhhhh,1,201010101021010
 i luv when pussy smell like refurbished iphone,1,201010101021010
 nigg complaining about a journal and bitches half naked,1,201010101021010
 we were at the party last night and P goesbro this nigg got on chucks just chillin and dancing w all the bitches,1,201010101021010
 what does the fox say bitch,1,201010101021010
 Oi ya big boring cunt Kubrats a comin,1,201010101021010
  Is that fire works  or pussy poppin nigga wtf sounds like something youd say,1,201010101021010
 you is a bitch ass nigguh,1,201010101021010
 I hate bees man They be like Buzz buzz bitch and Im like Nah man I aint done shit to you,1,201010101021010
 Females are more thirsty for attention than males are for pussy,1,201010101021010
 ladies please start being grown women All These bad bitches gotta grow up,1,201010101021010
 Horrible rapper Tyga  Most trash rapper ever She want a yellow nigga corn on the cob I smacked my mom when I heard him,0,201010101021010
 Roses are red Camo is green Trick or treat bitches Happy Halloween Merica,1,201010101021010
 Some of you fellas should dress up as real men for Halloween Cause youve been actin like bitches all year long Merica,1,201010101021010
 Ran outside mullet flowin nips shown Shotgunned a cold one and yelled Saturday welcome back you sexy beast Mer,2,201010101021010
 Fat hoes always wanna beef with somebody yall dont need to be around no type of beef,1,201010101021010
 Tennessee isnt even orange its like vitamin pee yellow ,2,201010101021010
 You officially brought flopping to football congrats on being a pussy ,1,201010101021010
 Plz dont tell nobody bitch I know you got a manlol I aint gon tell nobody,1,201010101021010
  This bitch aint got a bit of sense lmaoo  ,1,201010101021010
 My roommate is having sex and Im eating Oreos Its gonna be a great year  Kutztown University,2,201010101021010
 All hoes lie,1,201010101021010
 If you dont make her go to sleep after yall fucked then your pipe game trash,1,201010101021010
 Time for the comeback pussies,1,201010101021010
 You gotta know the difference between a good girl and good pussy,1,201010101021010
 If he dont believe you no refunds hoe,1,201010101021010
 Liquor before beer youre in the clear beer before liquor youll be fine dont be a bitch,1,201010101021010
  Niggas really be proud of having hoes But how many of yall gonna bring them dirty bitches home to your,1,201010101021010
 Fingering N eating the pussy at the same time is good ,1,201010101021010
  rt if u remember when steve from blue clues left us with that other bitch ass nigga joe ,1,201010101021010
 All the niggas in the world why tf Do bitches mess with their friends nigga,1,201010101021010
 lt New Avi Me ampamp my two yellow bitches amp ,1,201010101021010
 bitch where tf you think you going,1,201010101021010
 yeaaaaahhhh like relationship wise So I was like oh no not my Reedzy Thuggin bitch suppose to thug it out,1,201010101021010
 ISIS Supporters in America The Jihadis Next Door,2,201010101021010
 Finally Mellie got some back bone I might like her this season pussy,1,201010101021010
 I went to college Every college got a bird class where u can get ya friend to sign u in amp get an A out the class Rashad ,2,201010101021010
 If Kanye took Kim to McDonald then ya hoes dont deserve 200 Dates,1,201010101021010
 When you make a joke and someone you hate laughs and youre thinking No bitch you arent allowed to laugh,1,201010101021010
 When a hoe says hi to bae,1,201010101021010
 dont send me snapchats from something i wasnt invited to you rude ass bitch,1,201010101021010
 hiding your favorite snacks from your family bc youre a selfish bitch,1,201010101021010
 mom why cant u just accept me for the bad bitch i am,1,201010101021010
 Lowkey called that faggot a faggot,0,201010101021010
 Rihanna really is trash,2,201010101021010
 When someone tweets these hoes aint loyal but they laid up at the crib looking like,1,201010101021010
 So ike just had to punch a nigga for harassing a young lady on Ga ave and Florida Ave in nw dc,1,201010101021010
 Let the Dem concerntrolling commence in earnest Wagons ho,2,201010101021010
 MustWatch Bill Maher Schools PBS Host Charlie Rose Over Islams Illiberal Beliefs,2,201010101021010
 Stop fuckin with a take me out somewhere type of bitch Get you a baby I cooked for you type of chick ,1,201010101021010
 I hate when niggas be slobin all on the blunt like they eatin pussy amp have the nerve to try amp pass it Im good nigga I,1,201010101021010
 Im about to go on amp be the devil amp catfish some hoes,1,201010101021010
 Its amp you niggas still runnin round sayin Yall dont eat pussy Yall must be suckin dick,0,201010101021010
 When the side bitch try to approach you in public,1,201010101021010
 Im Tryna be like steez  bro got dem hoes rir,1,201010101021010
 Found some more of my original yellow bracelets and the first person I thought of was,2,201010101021010
 When you find out your bae is a hoe,1,201010101021010
 Hoes b soo lost dey forget dey hoes,1,201010101021010
  This bitch possessed by the thot demon,1,201010101021010
 I just wanna b a side nigga to a thick pretty faced cuffed hoe that does coke bumps garbage underground rappers n shops at p,1,201010101021010
 i love girls who arent afraid to encourage or compliment the next chick bitches hate so much now thats its refreshin,1,201010101021010
 Parque de atracciones abandonado en Japn,2,201010101021010
 this girl comes into class with fried chicken and pulls hot sauce out of her purse i mean come on how ghetto amp Stereotypi,0,201010101021010
 me waiting on you to take me to NY with you to get my nips pierced ,2,201010101021010
 bitch you love every team but the US lol  This is the game Ive been waiting for I sincerely LOVE both of these,1,201010101021010
 Btw Hillary is a huge supporter of the law they now admit to lying to all you stupid rubes about She needs to be aske,1,201010101021010
  what are you twelve yeah on a scale of one to ten bitch,1,201010101021010
 Cruising down the street in my  jockin the bitches slappin the hoes,1,201010101021010
 When you eat the pussy so good she cant control her moans ,1,201010101021010
 A girl KNOWS when a bitch likes her boyfriend ,1,201010101021010
 Eat her pussy and look at her like ,1,201010101021010
 Sex on st date dont mean you a hoe waiting days wont make you a wife cute pics dont mean yall happy having a title,1,201010101021010
 Sucking dick amp eating pussy is apart of sex If you think its nasty then maybe your ass is too YOUNG to be fucking in the,1,201010101021010
 hmu when you stop bein a lil bitch,1,201010101021010
 hoes these days be like ,1,201010101021010
 if you dont eat pussy youre childish and immature,1,201010101021010
 she killed that bitch ,1,201010101021010
 No girl sucks dick but somehow all dudes get head Dudes only fuck bad bitches yet all these ugly girls getting pregnant,1,201010101021010
 Uhh bitch dont tell him Bless you when he sneeze He got all the blessings he need with ME,1,201010101021010
 Having a friend thats a hoe but boring is probably depressing,1,201010101021010
 Wait what   65 a random number for some pussy,1,201010101021010
 Bend over And pick up that trash,2,201010101021010
 But bitches do that too,1,201010101021010
 Im getting tired of these same ol no hope broke bitches No job all they wanna do is twerk and smoke Swishers,1,201010101021010
 When said Fast bitch I call her Bizzy busy cause she only bone thugs,1,201010101021010
 Takes a ho bath   Hes terrified of water How TF does he wash himself everyday lol,1,201010101021010
 Your pussy so bomb I call it dynamite,1,201010101021010
 Right you are Have you heard of the dodo bird Hes the one with Obama on his ass,1,201010101021010
 I take a bitch to Houstons she better not speak to another nigga while the meal still in her digestive system,1,201010101021010
 Hate basic bitches,1,201010101021010
 Is that Kawhi Leonard Smh   Wow u really gonna leak ou Nvm   Ion need I fuc nig http,0,201010101021010
 Hoes is Hoes niggas be mad cuhz they be tryna cuff the hoes cuh,1,201010101021010
 I got NO love for bitches or bitch niggas cuh,1,201010101021010
 When a bitch say I love you hit her wit the reverse psychology amp say do you It work  of the time cuh the other  g,1,201010101021010
 bitches brag about goin to the gym and still be shaped like a patron bottle cuh,1,201010101021010
 bitches is twerkin on camera while they kid watchin sponge bob cuh,1,201010101021010
 bitches name they make up off of instagram filters cuh this bitch was lookin like Rise the other day,1,201010101021010
 bitches who smoke cigs are disgusting cuh,1,201010101021010
 fat bitches dont like liftin up they arms in the summer all that dampness cuh,1,201010101021010
 idk why skinny bitches think they got ass cuh,1,201010101021010
 if a bitch let me hit ill leave her CRIPpled cuh,1,201010101021010
 if a bitch tell you she got cheated on more than times its somethin wrong with that hoe cuh,1,201010101021010
 if the pussy not fartin u not fuccin right cuh,1,201010101021010
 its some sexy ugly bitches in the world cuh that ill fucc,1,201010101021010
 these blacc ass charcoal bitches be sayin they mixed with irish and some other false shit cuh,1,201010101021010
 white hoes still wear UGGs in hot ass weather cuh,1,201010101021010
 LOL you for being a dumb bitch,1,201010101021010
 Being so wrapped up in love that you stop doing well for YOU is what middle schoolers do dumb bitch I want just want mo,1,201010101021010
 All that high fashion leather gear u wearin to impress a bitchI got at her wit a dickie shirt and some Adidas slides,1,201010101021010
 And if a bitch cant respect a nigga wit some paper and a fresh pair of bball shorts then she was raised terribly,1,201010101021010
 Dont Neva check a real nigga Check a hoe,1,201010101021010
 Fuckin hoe ass Click it or ticket25 dollars n shit,1,201010101021010
 I never bought a bitch,1,201010101021010
 I will not buy your bitch no red bottoms So dont even worry bout that cuzzo,1,201010101021010
 Some bitches think a trucker hat automatically makes them a model,1,201010101021010
 She play Quarterback and got a cheerleader girlfriend YUPP this hoe more of a man than Ill ever be ,1,201010101021010
 Teachers always assign homework like we dont have no life bitch I gotta go home and tweet,1,201010101021010
 Teachers always think they slick bitches be subtweeting you in class and shit,1,201010101021010
 This bitch arguing with my dad,1,201010101021010
 I cant wait to wear warm fuzzy sweaters ,2,201010101021010
 baby monkey in the snow im crying ,2,201010101021010
  is dis wrong  If you fuck wit a lame nigga you a lame bitch,0,201010101021010
 If Byron Leftwich fucks as hard as he throws then he kills bitches,1,201010101021010
 love you too my nig,2,201010101021010
 Hey Liberalsmeet  future majority leader of the US SenateEnjoy Payback is a bitch http,1,201010101021010
 To the retards chanting USA at the FC Dallas game Kansas is in the USA,1,201010101021010
 Im finally ready to mass market my skidmarkresistant tighty whities but apparently Uncrustables is already taken Fu,2,201010101021010
 Bitches be having No job No future No education amp have the nerve to say all these niggas want is pussy Bitch cause that,1,201010101021010
 Stfu faggot a clip is  holy fucking tittyy shit,0,201010101021010
 How yall hoes do instagram rates,1,201010101021010
 hoes have no life,1,201010101021010
 girls with six packs are scary just have a flat stomach thats hot enough ripped bitches are scary looking,1,201010101021010
 Cry some more   Thats a legal tackle faggot   Seriously,1,201010101021010
 Shave pussy deserve nothing but fie head and good dick,1,201010101021010
My Face when bitches eect me to care,1,201010101021010
 Its about that time of the year when all the Lightskin hoes who swore they was brown cuz of they summer tan come back,1,201010101021010
 The paranoid fear of sharia on the right boils down to Christian fundamentalists should be the sole oppressors and persecu ,2,201010101021010
 AHAAAA DUHH  These hoes are for everyone ,1,201010101021010
 U gotta be retarded to skip class in college,1,201010101021010
 Kirk aint nothing but a bitch ampHipHop,1,201010101021010
 Bruh every time a famous celebrity tweet something the st person to comment is some hoe talkin bout slap ya dick on me d,1,201010101021010
 Even at a young age these hoes aint loyal,1,201010101021010
 If my girl get in a fight with your girl you better be ready to fade too cuz Ima knock you out then go help my bitch stomp,1,201010101021010
 Lying ass bitch,1,201010101021010
 McDonald employees always rolling their eyes when you pay with coins like bitch you broke af too fuck you giving me attitud,1,201010101021010
 Me Youre a hoe Hoe You wasnt saying that August  at 22 PM Me Well youre a hoe today on October st at ,1,201010101021010
 When a bitch sneezes too close to you,1,201010101021010
 Your room bitch  Tell me somethin dirty ,1,201010101021010
 Never trust a yall so cute ass bitch  they just waiting to strike,1,201010101021010
 Godiva Chocolate Dipped Oreos ,2,201010101021010
 Kanye turned a hoe into a housewife and niggas said RIP good girls forever,1,201010101021010
 If her hands and feet dirty   how can you tell if a girl pussy stink before actually gettin in her pan ,1,201010101021010
 Marriage not for everyone Some bitches just want u to sleepover sometimes,1,201010101021010
 This nigga tried to hate on me to a bitch and she told this cornball im that nigga,1,201010101021010
 i couldnt host and park  id fuck too many young bitches,1,201010101021010
 my bitch a choosy lover,1,201010101021010
 niggas tweet about wanting a good girl while giving hoes attention ALL day,1,201010101021010
 oomf pussy probably taste like the Krabby patty secret formula,1,201010101021010
 bitch ya mom take it in the ass for the light bill bitch ,1,201010101021010
 ya mom lick ass for Christmas gifts bitch lol,1,201010101021010
 Chris brown got no chill button Why sell a bitch out on social media tho Like not even a subliminal buddy took time to,1,201010101021010
  Bitches are only moral when it comes to sex when its convenient for them Otherwise they hoe th,1,201010101021010
 The new nature area replacing Indian Boundary Parks former zoo is eected to attract a variety of migratory birds http,2,201010101021010
 youre not safe pussy boy looooool,0,201010101021010
 Shy bladder group protests Rob Lowe DIRECTV ad,2,201010101021010
 Hahaha these niggas funny ask I bet I can pull at lease bitches with them ,1,201010101021010
 Best said by theres a storm brewing bitch lmao,1,201010101021010
 And I aint got time for bitches  gotta keep my mind on my mothafuckin riches,1,201010101021010
 Wake up like fuck my life lifes a bitch but she better fuck me right,1,201010101021010
  if the purge come to my city ima be like bitch is active as shit ,1,201010101021010
  All of Kate Uptons leaked nudes today amp more    bitch lo,2,201010101021010
 Bunch of insecure bitches out here,1,201010101021010
 Yo BCU band made UCF band look like trash,2,201010101021010
 Niggas will fuck over a pretty girl w her head on right  for a ho who only got pair of good panties  ,1,201010101021010
 swag swag swag bitch moooob,1,201010101021010
 the ghetto if UD wins tonight,2,201010101021010
 How you invite me over to fuck but I can smell yo pussy from across the room Man aint that dinner she cook then bou,1,201010101021010
    How you gone wife a bitch that let niggas lick on her head in public,1,201010101021010
 Finding a female wo a hoe record is like tryna find a nigga wo a felony,1,201010101021010
 A bitch can look like a million dollars wit sum garbage ass pussy,1,201010101021010
 I hate wen a bitch fart den be like uughh uuuu fartedno bitch clearly u did ill let a mfa kno wen im fin to,1,201010101021010
 Im sorry but side bitches better than a wife in this eracheck the stats B lol,1,201010101021010
 Mariners said moms and over get free ball caps on mothers day Basically all you young hoes with kids dont get one lol,1,201010101021010
 Shawty said you not gone understand america unless you went to a PWI school crackers already brainwashed her smh lol,0,201010101021010
 Yawl chicks love being SIDE BITCHES  bitches now days be having dreams amp aspirations of being a STEP MOM ,1,201010101021010
 But only BBC the American version is trash,2,201010101021010
   Karlie acting like she not a hoe She been wit of the niggas on just this show plus two guest appear,1,201010101021010
 ion ask nobody for SHIT  ever  never have a problem doing shit fa people neither but damn can a bitch get a thank you ,1,201010101021010
  is the voice behind  Mustard on the beat hoe,1,201010101021010
 This how all the hoes gonna be like tonight,1,201010101021010
 And I aint trippin on nothin Im dippin on somethin and my homeboy say he got a bad bitch for me tonight ,1,201010101021010
 Even though a bird can fly it must land on earth,2,201010101021010
